Sat Dec 19 10:51:52 2020    c:\Users\Barnaby\repos\OO-Scoping-IPC\profiling\time_profiles/minecraft2/minecraft-contrived2//minecraft2/prob_irrel_nether_with_pick

         27468537 function calls (27306527 primitive calls) in 11.484 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       91    0.000    0.000    0.000    0.000 z3core.py:3442(Z3_tactic_inc_ref)
        3    0.000    0.000    0.000    0.000 {method 'write' of '_io.TextIOWrapper' objects}
       91    0.000    0.000    0.000    0.000 z3core.py:3657(Z3_apply_result_dec_ref)
       91    0.000    0.000    0.000    0.000 z3core.py:3653(Z3_apply_result_inc_ref)
       91    0.000    0.000    0.000    0.000 z3core.py:3446(Z3_tactic_dec_ref)
      188    0.000    0.000    0.000    0.000 abc.py:137(__instancecheck__)
     2341    0.000    0.000    0.000    0.000 z3types.py:83(from_param)
     1953    0.000    0.000    0.000    0.000 z3printer.py:363(is_linebreak)
       49    0.000    0.000    0.000    0.000 z3core.py:1777(Z3_mk_sub)
     2011    0.000    0.000    0.000    0.000 {method 'pop' of 'list' objects}
        2    0.000    0.000    0.000    0.000 PDDLz3.py:84(<lambda>)
        2    0.000    0.000    0.000    0.000 z3.py:2459(__lt__)
      487    0.000    0.000    0.000    0.000 sre_parse.py:233(__next)
