Mon Dec 28 18:36:20 2020    c:\Users\Barnaby\repos\OO-Scoping-IPC\profiling\time_profiles/existential-taxi/taxi-domain//existential-taxi/prob-02_nonverbose

         1230231 function calls (1223337 primitive calls) in 0.471 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       44    0.000    0.000    0.000    0.000 z3core.py:2192(Z3_mk_numeral)
       68    0.000    0.000    0.000    0.000 z3core.py:1757(Z3_mk_and)
      232    0.000    0.000    0.000    0.000 z3printer.py:551(is_infix_compact)
       52    0.000    0.000    0.000    0.000 re.py:207(split)
       81    0.000    0.000    0.000    0.000 z3core.py:1732(Z3_mk_not)
        1    0.000    0.000    0.000    0.000 PDDLz3.py:58(<listcomp>)
       20    0.000    0.000    0.000    0.000 PDDLz3.py:18(<listcomp>)
      464    0.000    0.000    0.000    0.000 z3.py:2018(is_quantifier)
       33    0.000    0.000    0.000    0.000 z3.py:109(to_symbol)
       26    0.000    0.000    0.000    0.000 z3.py:432(eq)
      412    0.000    0.000    0.000    0.000 z3printer.py:345(__init__)
      123    0.000    0.000    0.000    0.000 utils.py:358(product_dict)
        1    0.000    0.000    0.000    0.000 PDDL.py:286(parse_problem)
       24    0.000    0.000    0.000    0.000 z3core.py:3437(Z3_mk_tactic)
      399    0.000    0.000    0.000    0.000 z3.py:1780(is_pattern)
       48    0.000    0.000    0.000    0.000 z3.py:5209(__del__)
      232    0.000    0.000    0.000    0.000 z3printer.py:228(_get_precedence)
       24    0.000    0.000    0.000    0.000 z3core.py:3346(Z3_mk_goal)
       47    0.000    0.000    0.000    0.000 z3printer.py:481(pp_line_break)
       40    0.000    0.000    0.000    0.000 z3core.py:1762(Z3_mk_or)
     1906    0.000    0.000    0.000    0.000 z3printer.py:308(flat)
        2    0.000    0.000    0.000    0.000 re.py:187(sub)
       33    0.000    0.000    0.000    0.000 z3core.py:1587(Z3_mk_string_symbol)
      108    0.000    0.000    0.000    0.000 z3.py:1693(_has_probe)
       42    0.000    0.000    0.000    0.000 z3.py:5291(__len__)
      101    0.000    0.000    0.000    0.000 z3core.py:69(_str_to_bytes)
       48    0.000    0.000    0.000    0.000 z3core.py:3351(Z3_goal_inc_ref)
       56    0.000    0.000    0.000    0.000 PDDL.py:413(get_children)
       48    0.000    0.000    0.000    0.000 z3.py:7623(__len__)
       20    0.000    0.000    0.000    0.000 z3.py:1313(_mk_bin)
        1    0.000    0.000    0.000    0.000 scoping.py:139(<listcomp>)
      189    0.000    0.000    0.000    0.000 PDDLz3.py:103(list_is_flat)
       42    0.000    0.000    0.000    0.000 z3.py:5278(size)
     13/5    0.000    0.000    0.000    0.000 sre_compile.py:71(_compile)
       68    0.000    0.000    0.000    0.000 z3core.py:1602(Z3_mk_int_sort)
      232    0.000    0.000    0.000    0.000 z3printer.py:208(_is_infix_compact)
      323    0.000    0.000    0.000    0.000 z3.py:8119(is_probe)
       48    0.000    0.000    0.000    0.000 z3core.py:3355(Z3_goal_dec_ref)
