Wed Jan  6 15:06:26 2021    fd_profile

         475467850 function calls (466654918 primitive calls) in 172.522 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     7116    0.006    0.000    0.021    0.000 z3.py:7619(__del__)
    12249    0.013    0.000    0.021    0.000 z3core.py:1602(Z3_mk_int_sort)
    41670    0.014    0.000    0.020    0.000 conditions.py:268(<listcomp>)
     7116    0.006    0.000    0.020    0.000 z3.py:7611(__init__)
    28720    0.016    0.000    0.020    0.000 PDDLz3.py:95(list2var_str)
     7118    0.005    0.000    0.020    0.000 utils.py:298(sort_z3_vars)
     7116    0.013    0.000    0.019    0.000 z3core.py:3364(Z3_goal_assert)
   155219    0.018    0.000    0.018    0.000 conditions.py:11(__hash__)
     7116    0.013    0.000    0.017    0.000 z3core.py:3676(Z3_apply_result_get_subgoal)
    24775    0.013    0.000    0.017    0.000 axiom_rules.py:247(register_literals)
        1    0.000    0.000    0.016    0.016 invariant_finder.py:129(get_groups)
    20102    0.011    0.000    0.016    0.000 simplify.py:467(convert_pairs)
     7116    0.010    0.000    0.015    0.000 z3core.py:3446(Z3_tactic_dec_ref)
    16530    0.012    0.000    0.015    0.000 scoping_sas_parser.py:122(list2var_str)
        6    0.000    0.000    0.015    0.002 invariant_finder.py:86(find_invariants)
        1    0.000    0.000    0.015    0.015 fact_groups.py:30(instantiate_groups)
        1    0.000    0.000    0.015    0.015 fact_groups.py:31(<listcomp>)
       71    0.008    0.000    0.015    0.000 fact_groups.py:10(expand_group)
     7116    0.009    0.000    0.014    0.000 z3core.py:3657(Z3_apply_result_dec_ref)
     7116    0.008    0.000    0.013    0.000 z3core.py:3653(Z3_apply_result_inc_ref)
     7116    0.008    0.000    0.013    0.000 z3core.py:3442(Z3_tactic_inc_ref)
       28    0.000    0.000    0.013    0.000 invariants.py:237(check_balance)
        1    0.000    0.000    0.012    0.012 variable_order.py:38(get_ordering)
    10500    0.009    0.000    0.012    0.000 translate_and_scope.py:198(negate_and_translate_condition)
    16834    0.004    0.000    0.011    0.000 abc.py:137(__instancecheck__)
    41414    0.009    0.000    0.011    0.000 codecs.py:327(reset)
       50    0.000    0.000    0.011    0.000 invariants.py:273(operator_unbalanced)
   126096    0.010    0.000    0.010    0.000 z3printer.py:290(is_compose)
   108849    0.010    0.000    0.010    0.000 z3printer.py:357(is_indent)
    44700    0.010    0.000    0.010    0.000 simplify.py:461(translate_pair)
     6017    0.006    0.000    0.010    0.000 build_model.py:92(update_index)
       56    0.001    0.000    0.010    0.000 invariants.py:310(add_effect_unbalanced)
     3762    0.010    0.000    0.010    0.000 instantiate.py:59(<dictcomp>)
    33060    0.010    0.000    0.010    0.000 sas_tasks.py:267(listify)
    19537    0.010    0.000    0.010    0.000 {method 'encode' of 'str' objects}
